Waypoint,,PVKNO,51.5010000000,9.3010000000,,2.6802945137,EDVK,,ED,250,2019-08-31T20:51:52
Waypoint,,PVKSI,51.3256666700,9.5756666700,,2.6725134850,EDVK,,ED,250,2019-08-31T20:51:52
Waypoint,,PVKEC,51.5000000000,9.5403333300,,2.6823697090,EDVK,,ED,250,2019-08-31T20:51:52
Waypoint,,PWINO,53.5833333300,8.0580000000,,2.3547120094,EDWI,,ED,250,2019-08-31T20:51:52
Waypoint,,PWISI,53.4500000000,8.0343333300,,2.3941800594,EDWI,,ED,250,2019-08-31T20:51:52
Waypoint,,PXWNO,55.0540000000,8.3706666700,,2.4154543877,EDXW,,ED,250,2019-08-31T20:51:52
Waypoint,,PXWWH,54.8756666700,8.2570000000,,2.3129611015,EDXW,,ED,250,2019-08-31T20:51:52
Waypoint,,PXWLI,55.0166666700,8.4500000000,,2.3924608231,EDXW,,ED,250,2019-08-31T20:51:52
Waypoint,,PXWE2,54.8833333300,8.5090000000,,2.3788337708,EDXW,,ED,250,2019-08-31T20:51:52
Waypoint,,PXWE1,54.8863333300,8.6246666700,,2.4099087715,EDXW,,ED,250,2019-08-31T20:51:52
Waypoint,,PXWS2,54.8363333300,8.3166666700,,2.3336846828,EDXW,,ED,250,2019-08-31T20:51:52
Waypoint,,PXWS1,54.7423333300,8.3166666700,,2.3459398746,EDXW,,ED,250,2019-08-31T20:51:52
Waypoint,,PXWHO,54.7383333300,8.2530000000,,2.3357756138,EDXW,,ED,250,2019-08-31T20:51:52
